TimePoint,NO,NO2,NOx,SO2,CO,O3,PM10,PM2.5,BC,Visibility,WindD,WindS,Temperature,Humidity,Pressure
2013-09-23 14:00:00,1.47,6.12,7.58,2.06,0.93,24.7,,,0.809,12.26,59.98,1.27,15.98,90.47,1010.68
2013-09-23 15:00:00,0.78,5.07,5.81,1.94,0.94,21.53,,,1.351,9.91,59.58,1.13,15.26,89.58,1011.26
2013-09-23 16:00:00,0.89,6.45,7.35,1.57,0.91,20.98,,,1.021,10.32,54.08,1.16,14.29,90.01,1011.25
2013-09-23 17:00:00,0.9,6.04,6.94,1.98,0.91,19.93,,,1.071,13.77,49.76,0.85,14.3,87.24,1011.9
2013-09-23 18:00:00,0.77,7.12,7.9,2.06,0.91,19.12,,,1.063,14.5,59.27,1.03,14.3,84.34,1012.84
2013-09-23 19:00:00,0.66,6.91,7.58,2.01,0.85,22.12,,,0.756,19.33,45.59,1.02,13.92,76.8,1013.76
2013-09-23 20:00:00,0.4,5.21,5.59,3.19,0.99,19.14,,,0.795,18.77,31.82,0.78,14.05,76.51,1014.22
2013-09-23 21:00:00,0.17,6.03,6.19,12.86,1.08,3.1,29.39,10.4,1.187,12.56,11.86,0.7,14.29,71.94,1013.98
2013-09-23 22:00:00,16.67,15.43,32.34,11.24,1.04,5.3,35.31,11.71,1.166,14.46,316.83,1.27,14.58,71.99,1014.67
2013-09-23 23:00:00,6.54,14.36,21.06,11.72,1.25,6.66,21.62,8.27,1.048,15.8,323.69,1.22,14.88,69.18,1014.7
2013-09-24 00:00:00,1.98,13.9,15.97,15.89,1.16,3.28,30.65,9.23,1.08,16.2,324.29,1.04,15.21,65.77,1014.31
2013-09-24 01:00:00,5.34,15.43,20.91,15.99,1.13,2.65,29.3,7.12,1.109,16.98,338.83,0.96,15.59,61.79,1013.8
2013-09-24 02:00:00,7.9,15.27,23.34,18.94,1.35,2.48,43.11,14.1,1.305,15.87,337.21,0.76,15.47,62.33,1013.91
2013-09-24 03:00:00,7.95,14.8,22.9,17.21,1.39,2.36,44.8,15.68,1.438,15.93,336.5,0.48,15.25,63.34,1014.46
2013-09-24 04:00:00,9.91,14.09,24.14,20.83,1.26,2.43,40.35,16.4,1.588,16.31,356.28,0.33,15.22,62.67,1015.07
2013-09-24 05:00:00,21.23,12.25,33.69,28.69,1.54,2.92,60.59,26.46,2.254,12.8,6.05,0.31,14.99,63.35,1015.15
2013-09-24 06:00:00,39.91,9.3,49.48,36.38,1.63,3.49,83.61,32.56,2.614,10.36,37.17,0.33,14.87,63.96,1015.55
2013-09-24 07:00:00,52.83,7.07,60.2,36.74,1.61,4.3,98.43,35.12,3.206,10.46,7.61,0.35,15.2,63.43,1015.84
2013-09-24 08:00:00,37.48,8.6,46.34,27.05,1.4,5.37,92.04,24.84,3.498,11.43,24.27,0.33,16.53,58.28,1015.89
2013-09-24 09:00:00,39.33,8.9,48.49,21.92,1.22,7.89,68.0,18.8,2.223,14.91,27.96,0.61,17.99,50.84,1015.87
2013-09-24 10:00:00,23.96,12.56,36.79,8.93,0.87,16.89,35.92,4.12,1.214,19.32,49.65,0.88,18.74,45.11,1015.88
2013-09-24 11:00:00,6.98,9.5,16.61,7.39,0.83,25.49,26.82,5.15,0.955,19.62,54.34,0.96,19.89,39.21,1015.34
2013-09-24 12:00:00,2.5,6.53,9.04,9.72,0.85,22.06,39.25,9.84,1.109,19.25,50.67,0.85,20.16,38.33,1014.71
2013-09-24 13:00:00,4.85,10.0,14.99,6.11,0.88,33.25,18.27,3.88,0.839,19.85,48.86,0.83,20.63,34.69,1014.0
2013-09-24 14:00:00,1.1,6.31,7.42,6.15,0.89,35.18,37.71,9.63,1.337,19.58,61.75,0.8,20.45,35.85,1013.11
2013-09-24 15:00:00,0.99,7.37,8.39,6.44,0.94,33.15,51.53,15.02,2.119,18.7,71.81,0.56,20.4,39.44,1013.07
2013-09-24 16:00:00,0.95,9.98,10.97,5.26,0.86,33.67,46.26,12.24,1.685,19.01,88.96,0.46,20.34,40.54,1012.99
2013-09-24 17:00:00,0.43,9.22,9.68,6.97,0.9,27.33,62.62,16.54,2.556,17.26,84.44,0.45,19.47,44.78,1013.19
2013-09-24 18:00:00,0.17,13.22,13.44,4.96,1.1,11.52,115.5,40.1,5.476,11.3,268.79,0.11,17.87,55.32,1013.47
2013-09-24 19:00:00,0.43,22.56,23.05,5.94,1.46,4.51,199.87,74.8,10.57,6.59,297.88,0.01,16.83,60.96,1014.08
2013-09-24 20:00:00,32.36,23.48,56.06,8.9,2.15,4.1,202.09,58.87,9.432,6.73,347.9,0.02,16.77,61.02,1014.65
2013-09-24 21:00:00,57.81,20.04,78.27,9.02,2.18,3.85,266.33,59.61,10.78,6.3,217.97,0.06,16.45,63.2,1015.32
2013-09-24 22:00:00,109.23,8.47,117.99,7.58,2.08,3.26,354.0,71.8,13.87,5.18,261.93,0.07,15.19,72.99,1015.44
2013-09-24 23:00:00,144.35,,143.01,12.42,1.92,2.93,161.3,49.6,9.603,7.03,281.6,0.13,15.24,67.68,1015.72
2013-09-25 00:00:00,56.06,14.56,70.98,18.18,2.79,2.69,212.9,69.14,10.295,5.6,256.87,0.23,14.67,68.71,1015.91
2013-09-25 01:00:00,67.1,12.17,79.76,18.98,5.64,2.83,255.43,94.35,10.112,4.24,269.78,0.12,14.03,73.6,1016.04
2013-09-25 02:00:00,78.08,7.53,86.19,22.54,7.36,2.95,256.8,95.39,10.71,3.58,269.81,0.15,13.81,76.6,1015.91
2013-09-25 03:00:00,88.47,3.54,92.65,42.3,8.86,3.05,263.2,109.67,10.486,3.17,273.22,0.1,13.61,77.39,1015.94
2013-09-25 04:00:00,80.96,4.29,85.88,52.27,10.0,3.88,309.25,136.69,10.903,2.41,244.95,0.11,13.54,79.0,1016.1
2013-09-25 05:00:00,87.82,1.83,90.25,26.82,9.85,3.3,379.42,133.96,13.483,1.85,245.28,0.15,12.71,84.63,1016.51
2013-09-25 06:00:00,166.42,,150.98,30.3,9.62,4.95,410.87,142.48,14.205,1.8,268.26,0.03,13.15,83.94,1016.77
2013-09-25 07:00:00,168.28,,152.65,30.47,9.46,7.04,519.5,169.38,15.633,2.08,135.12,0.12,16.0,75.74,1017.48
2013-09-25 08:00:00,223.4,,202.42,54.83,5.6,4.68,275.85,96.73,10.771,5.54,11.97,0.19,18.85,59.0,1018.08
2013-09-25 09:00:00,87.86,8.0,96.21,46.93,2.43,6.2,108.94,43.44,4.49,8.1,22.62,0.35,19.88,51.94,1018.24
2013-09-25 10:00:00,44.65,15.46,60.36,36.2,1.94,8.58,103.79,41.09,4.012,8.7,23.85,0.36,21.01,45.33,1017.95
2013-09-25 11:00:00,43.11,17.13,60.5,19.85,1.29,19.57,47.16,17.98,3.029,12.23,65.66,0.3,22.2,35.27,1017.25
2013-09-25 12:00:00,17.55,16.83,34.59,24.17,1.22,13.41,88.36,27.69,2.844,12.03,57.15,0.36,22.95,33.65,1016.32
2013-09-25 13:00:00,24.1,23.13,47.45,21.25,1.12,16.13,53.41,15.61,1.973,14.58,358.43,0.33,22.81,30.39,1015.44
2013-09-25 14:00:00,14.37,22.48,37.04,21.51,1.21,19.42,62.4,15.27,1.931,15.47,77.48,0.43,22.83,28.56,1014.79
2013-09-25 15:00:00,8.94,20.95,30.05,21.23,1.25,15.87,118.12,28.49,2.674,12.92,84.58,0.51,22.41,31.24,1014.29
2013-09-25 16:00:00,8.14,23.7,31.96,14.18,1.15,18.45,120.67,32.25,3.886,10.77,89.87,0.7,21.2,39.67,1014.01
2013-09-25 17:00:00,3.53,21.47,25.11,12.2,1.19,10.42,155.94,41.46,5.44,8.51,88.01,0.3,20.46,46.18,1013.85
2013-09-25 18:00:00,7.44,26.82,34.4,9.69,1.29,5.48,153.61,39.58,6.858,8.21,25.06,0.01,19.41,53.26,1013.86
2013-09-25 19:00:00,9.54,28.09,37.75,10.03,1.45,3.98,201.35,60.98,10.149,6.07,309.14,0.04,18.06,59.12,1014.1
2013-09-25 20:00:00,19.1,27.03,46.29,9.8,1.46,3.55,252.57,66.68,10.709,5.04,268.81,0.11,16.98,63.2,1014.35
2013-09-25 21:00:00,38.74,21.35,60.35,16.13,1.33,4.72,161.64,66.18,9.369,5.35,288.79,0.05,16.79,57.81,1014.29
2013-09-25 22:00:00,11.42,26.49,38.03,19.33,1.39,5.02,174.6,81.84,9.972,4.8,256.66,0.14,16.4,57.37,1014.16
2013-09-25 23:00:00,12.96,25.19,38.3,14.89,1.48,5.0,250.79,88.11,10.802,4.19,218.7,0.03,16.06,59.78,1013.89
2013-09-26 00:00:00,56.53,16.23,73.1,10.33,1.49,3.53,269.68,94.23,11.788,3.64,225.11,0.07,14.68,69.15,1013.58
2013-09-26 01:00:00,70.79,10.47,81.52,7.35,1.53,3.09,415.67,95.93,14.303,2.57,199.25,0.05,13.5,78.16,1013.19
2013-09-26 02:00:00,151.71,,142.64,5.91,1.57,3.05,344.08,81.39,13.6,2.36,102.12,0.09,12.61,82.01,1012.72
2013-09-26 03:00:00,124.94,,116.58,6.66,1.88,3.02,299.17,71.05,12.497,2.5,311.64,0.04,12.28,84.24,1012.37
2013-09-26 04:00:00,109.07,,103.28,6.49,2.04,3.03,310.48,70.54,13.154,2.3,201.08,0.03,11.88,85.91,1012.49
2013-09-26 05:00:00,129.1,,118.29,6.69,2.31,3.2,222.35,72.5,13.033,2.69,219.96,0.07,11.64,86.53,1012.81
2013-09-26 06:00:00,96.69,,92.07,11.5,2.92,4.09,262.45,85.94,13.488,2.97,262.92,0.09,12.39,83.53,1013.02
2013-09-26 07:00:00,110.35,,104.47,25.81,4.0,5.23,317.19,114.51,13.625,3.31,202.51,0.17,15.57,71.05,1013.31
2013-09-26 08:00:00,110.99,1.14,112.67,30.06,4.42,5.52,422.91,158.8,14.646,2.69,158.34,0.26,18.15,63.61,1013.44
2013-09-26 09:00:00,127.16,2.96,128.13,50.94,3.96,11.3,394.47,126.96,12.051,4.12,197.45,0.6,21.1,52.83,1013.53
2013-09-26 10:00:00,52.91,26.88,80.14,53.0,2.39,20.99,134.03,51.38,7.585,8.58,210.83,0.73,23.72,36.38,1013.14
2013-09-26 11:00:00,20.96,24.52,45.66,27.13,1.37,39.92,89.26,35.11,3.447,12.35,232.91,0.68,25.73,27.02,1012.18
2013-09-26 12:00:00,4.95,13.28,18.34,13.33,0.97,48.63,48.32,16.3,2.268,15.65,218.25,1.01,26.84,21.64,1011.12
2013-09-26 13:00:00,1.62,7.78,9.43,17.18,1.24,51.06,59.09,13.23,1.632,17.93,223.07,1.14,27.01,20.65,1009.99
2013-09-26 14:00:00,1.63,8.92,10.6,22.64,0.98,54.67,62.73,15.71,1.741,16.69,215.63,1.15,27.58,19.31,1009.26
2013-09-26 15:00:00,1.52,9.07,10.62,18.71,1.08,65.38,93.24,34.39,2.304,14.12,221.16,0.9,27.48,20.01,1008.62
2013-09-26 16:00:00,0.8,9.65,10.48,13.93,1.2,71.22,200.58,92.51,5.625,6.47,215.67,0.79,25.96,25.28,1008.26
2013-09-26 17:00:00,0.87,21.65,22.57,14.81,1.34,55.98,303.99,145.77,10.058,4.23,215.91,0.61,24.27,30.35,1008.16
2013-09-26 18:00:00,1.12,34.48,35.62,15.62,1.42,35.12,394.92,190.9,11.562,3.49,226.15,0.22,21.85,37.88,1008.16
2013-09-26 19:00:00,1.12,36.93,38.05,20.8,1.42,20.65,377.13,149.96,12.398,3.87,238.46,0.23,20.27,42.65,1008.39
2013-09-26 20:00:00,4.25,36.86,41.1,12.3,1.38,31.02,263.41,122.74,10.631,4.02,282.07,0.2,18.94,46.82,1008.58
2013-09-26 21:00:00,0.42,23.9,24.38,13.56,1.45,20.2,277.6,137.36,10.667,3.52,244.98,0.13,18.46,48.84,1008.77
2013-09-26 22:00:00,2.99,27.4,30.44,11.23,1.46,15.24,283.63,146.45,11.664,3.4,231.98,0.47,18.06,48.89,1008.44
2013-09-26 23:00:00,0.79,24.96,25.77,11.47,1.58,8.2,322.38,168.35,12.744,2.95,224.5,0.33,17.48,50.95,1007.78
2013-09-27 00:00:00,7.43,27.41,34.94,10.67,1.61,9.77,313.55,178.42,12.805,2.74,217.43,0.44,16.76,54.06,1007.29
2013-09-27 01:00:00,4.38,24.69,29.16,10.52,1.68,10.15,312.92,189.24,12.55,2.45,230.4,0.45,16.2,57.89,1006.93
2013-09-27 02:00:00,1.36,24.05,25.48,9.73,1.74,8.91,314.03,196.37,12.574,2.15,217.56,0.6,15.48,62.2,1006.4
2013-09-27 03:00:00,2.02,22.84,24.91,7.8,1.79,7.97,318.05,202.76,12.18,1.94,215.05,0.6,14.85,65.02,1006.12
2013-09-27 04:00:00,4.57,21.31,25.97,7.44,1.82,5.95,351.41,203.96,12.284,1.76,81.35,0.01,14.3,68.02,1005.98
2013-09-27 05:00:00,20.56,18.3,39.06,7.26,1.79,5.73,294.44,185.28,11.668,1.85,227.15,0.3,14.09,69.39,1005.88
2013-09-27 06:00:00,7.05,18.87,26.06,7.28,1.77,5.84,272.72,168.3,11.467,1.88,223.22,0.38,13.98,71.65,1006.16
2013-09-27 07:00:00,5.92,18.2,24.24,9.95,1.81,7.27,290.77,169.29,11.793,1.87,213.62,0.53,14.51,71.71,1006.47
2013-09-27 08:00:00,12.48,18.11,30.77,20.62,1.81,11.54,285.31,162.67,12.175,1.92,213.65,0.84,15.83,70.46,1006.58
2013-09-27 09:00:00,12.14,19.86,32.17,36.69,2.07,20.36,308.24,181.38,12.191,1.97,209.97,0.82,18.22,63.47,1006.55
2013-09-27 10:00:00,9.06,24.15,33.31,40.35,2.29,33.61,334.43,201.83,12.104,1.96,213.43,0.97,20.56,54.74,1006.08
2013-09-27 11:00:00,6.48,28.45,35.05,49.03,2.01,53.17,346.64,215.85,12.101,2.01,213.25,1.28,22.52,48.48,1005.19
2013-09-27 12:00:00,4.21,26.79,31.09,49.13,1.71,62.3,318.48,182.56,10.897,2.73,212.13,1.2,23.78,43.36,1004.44
2013-09-27 13:00:00,2.98,21.94,24.99,37.33,1.57,69.84,254.6,129.15,9.14,3.41,212.52,1.23,24.14,41.71,1003.75
2013-09-27 14:00:00,2.25,18.06,20.38,24.19,1.51,75.35,234.14,119.05,8.779,3.81,212.99,1.12,24.05,42.37,1003.39
2013-09-27 15:00:00,1.88,16.08,18.03,19.73,1.48,73.62,212.2,103.21,7.756,4.37,212.52,1.11,23.93,42.47,1003.2
2013-09-27 16:00:00,1.8,16.05,17.91,17.72,1.53,62.43,255.44,117.85,8.734,4.01,209.73,1.04,23.39,44.44,1003.09
2013-09-27 17:00:00,2.02,22.5,24.59,14.34,1.5,53.4,279.93,128.17,9.785,3.59,214.23,1.03,22.31,49.62,1003.03
2013-09-27 18:00:00,1.85,21.58,23.48,13.13,1.51,49.33,304.91,143.04,10.072,3.25,215.1,1.0,21.19,53.79,1003.26
2013-09-27 19:00:00,1.7,18.35,20.11,13.44,1.5,40.54,266.37,123.37,9.433,3.34,216.21,0.99,20.15,59.22,1003.77
2013-09-27 20:00:00,1.59,15.35,17.03,9.4,1.41,36.69,197.05,95.24,9.246,3.71,215.8,1.19,19.51,62.51,1004.08
2013-09-27 21:00:00,1.55,12.41,14.01,8.72,1.41,35.3,193.05,105.5,8.839,3.42,213.86,1.43,18.97,62.84,1004.28
2013-09-27 22:00:00,1.57,11.01,12.63,6.94,1.41,30.01,202.45,118.42,8.53,3.19,213.09,1.33,18.45,66.08,1004.14
2013-09-27 23:00:00,1.51,9.73,11.26,6.53,1.44,25.73,181.0,123.08,8.108,2.85,213.33,1.42,17.66,68.72,1004.07
2013-09-28 00:00:00,1.62,9.76,11.39,5.56,1.46,22.05,179.84,125.66,7.152,2.68,217.27,1.16,16.89,71.26,1003.8
2013-09-28 01:00:00,1.68,9.49,11.22,4.7,1.38,19.86,137.91,91.89,6.346,3.1,215.42,1.22,16.33,74.78,1003.29
2013-09-28 02:00:00,1.68,8.93,10.63,3.94,1.35,16.09,107.66,70.05,5.903,3.24,216.01,0.83,15.62,78.2,1002.81
2013-09-28 03:00:00,1.87,9.75,11.65,3.31,1.3,13.47,96.5,62.22,5.29,3.17,219.31,0.64,14.97,80.84,1002.62
2013-09-28 04:00:00,2.07,10.04,12.18,2.95,1.23,13.48,79.95,50.87,4.987,3.06,213.66,1.0,14.55,84.7,1002.58
2013-09-28 05:00:00,2.07,8.49,10.59,2.84,1.24,12.79,72.74,47.64,4.979,2.66,214.61,1.03,14.27,87.55,1002.83
2013-09-28 06:00:00,2.15,7.77,9.93,2.98,1.3,11.16,79.48,51.16,6.804,2.26,214.39,0.78,13.95,88.83,1002.97
2013-09-28 07:00:00,3.01,8.51,11.57,3.65,1.37,11.44,99.41,65.29,6.381,2.26,211.95,0.87,14.38,87.57,1003.07
2013-09-28 08:00:00,4.77,8.35,13.25,6.18,1.5,14.34,130.06,86.82,7.068,2.14,206.93,0.96,15.43,83.49,1003.29
2013-09-28 09:00:00,7.08,9.52,16.77,9.16,1.59,17.49,176.26,106.9,7.829,2.2,188.65,0.69,17.49,76.27,1003.6
2013-09-28 10:00:00,12.25,12.66,25.09,13.82,1.53,27.88,205.31,121.83,8.786,2.38,183.05,0.73,19.71,68.6,1003.31
2013-09-28 11:00:00,11.69,15.96,27.83,26.73,1.45,41.48,216.51,123.93,9.192,2.77,180.48,0.63,22.02,60.78,1002.64
2013-09-28 12:00:00,5.6,15.64,21.37,42.06,1.46,59.83,227.61,135.22,9.044,2.98,168.95,0.65,23.83,53.83,1002.03
2013-09-28 13:00:00,3.81,15.52,19.43,32.4,1.4,78.53,202.39,114.81,9.341,3.5,162.8,0.62,25.47,47.41,1001.29
2013-09-28 14:00:00,2.8,13.48,16.37,24.34,1.4,94.27,232.06,124.01,8.532,3.81,186.93,0.81,26.2,44.14,1000.83
2013-09-28 15:00:00,2.41,13.53,16.02,18.33,1.33,90.96,223.31,110.27,7.618,4.55,203.34,0.77,26.82,42.23,1000.68
2013-09-28 16:00:00,2.38,14.53,17.0,15.37,1.36,71.87,144.76,59.45,8.042,5.14,199.24,0.58,26.51,42.75,1000.96
2013-09-28 17:00:00,2.56,21.35,24.01,12.86,1.41,29.86,20.96,59.45,10.446,4.64,226.44,0.18,24.88,50.34,1001.64
2013-09-28 18:00:00,3.95,42.42,46.3,10.54,1.64,12.58,380.45,121.18,11.737,3.84,237.33,0.08,23.2,55.61,1002.05
2013-09-28 19:00:00,13.87,48.92,62.78,7.67,1.5,25.27,285.49,110.15,11.252,4.12,177.27,0.1,22.03,57.92,1002.63
2013-09-28 20:00:00,3.68,32.28,35.99,7.24,1.61,13.46,356.61,174.63,12.781,2.72,72.12,0.15,21.07,60.11,1003.72
2013-09-28 21:00:00,5.32,36.21,41.55,9.38,1.67,14.38,318.58,181.94,12.594,2.5,50.27,0.04,20.57,61.41,1004.24
2013-09-28 22:00:00,4.17,28.4,32.66,7.36,1.71,8.11,317.96,179.26,12.501,2.34,272.07,0.04,19.69,65.83,1004.86
2013-09-28 23:00:00,8.17,28.75,37.03,6.75,1.76,6.14,324.04,175.74,13.273,2.2,272.99,0.02,19.21,68.96,1005.12
2013-09-29 00:00:00,17.79,26.21,44.15,7.12,1.67,8.57,296.05,168.31,11.807,2.09,93.37,0.17,18.76,69.76,1004.94
2013-09-29 01:00:00,12.41,22.57,35.16,6.24,1.65,5.83,263.22,161.71,10.933,1.91,281.19,0.02,18.24,73.67,1005.0
2013-09-29 02:00:00,6.7,22.84,29.69,5.65,1.66,5.51,314.61,163.41,13.333,1.7,59.94,0.03,17.97,76.3,1004.93
2013-09-29 03:00:00,41.04,17.31,58.63,6.01,1.72,5.28,282.89,162.67,12.075,1.55,79.31,0.03,17.62,78.69,1005.19
2013-09-29 04:00:00,33.52,17.19,50.98,6.67,1.76,5.02,242.11,157.09,10.885,1.45,67.24,0.07,17.33,80.23,1005.91
2013-09-29 05:00:00,17.77,18.08,36.1,6.71,1.96,5.2,279.4,166.75,11.963,1.3,67.25,0.23,17.03,82.01,1006.88
2013-09-29 06:00:00,31.8,16.09,48.13,6.57,2.09,8.85,294.27,211.84,11.271,1.08,49.55,0.29,16.94,81.98,1007.83
2013-09-29 07:00:00,14.8,18.55,33.56,12.77,2.19,6.96,324.16,222.36,11.655,0.94,45.8,0.3,17.33,80.29,1008.8
2013-09-29 08:00:00,15.41,22.03,37.62,19.72,2.21,9.53,353.17,234.71,11.291,0.84,50.83,0.67,18.18,76.05,1009.56
2013-09-29 09:00:00,10.57,26.58,37.26,21.38,2.21,12.35,363.05,242.87,11.698,0.88,67.5,0.75,19.22,72.88,1010.04
2013-09-29 10:00:00,11.46,29.5,41.06,29.94,2.19,10.7,364.69,246.56,11.309,0.91,35.04,0.39,20.53,68.66,1010.27
2013-09-29 11:00:00,18.27,39.19,57.56,34.78,2.14,10.38,368.0,238.48,10.888,1.02,34.24,0.43,21.67,64.8,1009.92
2013-09-29 12:00:00,23.72,45.04,68.85,30.65,2.09,15.47,345.07,220.63,10.874,1.15,32.39,0.45,22.81,61.2,1009.58
2013-09-29 13:00:00,14.98,43.47,58.43,20.73,1.97,39.02,302.39,192.81,10.865,1.32,67.19,0.66,23.63,58.52,1008.89
2013-09-29 14:00:00,3.87,22.93,26.9,14.27,1.93,52.11,699.55,679.01,11.301,1.33,73.06,0.81,24.01,57.97,1008.46
2013-09-29 15:00:00,2.16,15.73,17.94,14.16,1.97,59.35,980.16,941.91,11.555,1.28,70.38,0.76,24.08,58.08,1008.52
2013-09-29 16:00:00,1.85,14.82,16.74,14.15,2.02,57.97,322.35,205.49,11.798,1.2,67.24,0.43,23.78,59.79,1008.71
2013-09-29 17:00:00,1.7,16.18,17.98,13.34,2.04,50.33,338.7,221.88,12.079,1.14,44.16,0.31,22.96,62.18,1009.13
2013-09-29 18:00:00,1.67,18.39,20.14,15.63,2.12,32.0,347.22,227.37,11.952,1.06,332.04,0.38,22.05,65.43,1009.64
2013-09-29 19:00:00,1.71,27.57,29.35,24.77,2.33,11.39,373.33,245.36,12.837,0.97,337.73,0.42,21.59,67.65,1010.38
2013-09-29 20:00:00,2.38,44.09,46.32,24.14,2.31,14.9,372.0,239.53,13.382,0.92,0.14,0.3,21.28,69.31,1011.13
2013-09-29 21:00:00,2.07,32.81,34.91,29.51,2.47,14.5,328.12,208.11,12.041,0.97,33.26,0.39,20.83,71.25,1011.5
2013-09-29 22:00:00,2.06,28.7,30.82,33.17,2.78,7.56,310.39,190.89,11.34,0.94,26.58,0.4,20.49,73.04,1011.73
2013-09-29 23:00:00,8.33,32.73,41.12,36.92,2.63,6.49,315.12,200.91,11.117,0.89,9.45,0.36,20.37,74.11,1011.62
2013-09-30 00:00:00,18.47,29.56,48.23,33.86,2.53,6.18,300.67,192.54,10.984,0.87,355.71,0.37,20.2,75.21,1011.59
2013-09-30 01:00:00,11.2,26.69,38.0,29.38,2.55,5.2,289.35,188.66,10.718,0.86,332.44,0.3,20.08,76.37,1011.58
2013-09-30 02:00:00,10.66,24.47,35.29,28.97,2.6,4.35,275.02,175.25,10.771,0.87,320.63,0.4,19.98,77.2,1011.45
2013-09-30 03:00:00,19.88,22.66,42.77,29.56,2.63,2.01,269.45,171.55,11.033,0.84,323.12,0.42,19.46,79.39,1011.41
2013-09-30 04:00:00,13.69,21.79,35.67,28.51,2.79,1.3,260.59,167.38,10.999,0.76,342.39,0.13,19.14,81.46,1011.68
2013-09-30 05:00:00,17.63,20.7,38.55,26.86,2.94,1.49,272.57,163.03,11.944,0.68,24.5,0.06,18.85,83.27,1011.93
2013-09-30 06:00:00,23.46,19.55,43.25,28.35,3.23,2.04,271.8,163.87,11.369,0.72,28.34,0.14,18.7,84.22,1012.18
2013-09-30 07:00:00,25.24,19.51,44.99,33.82,3.3,2.74,294.73,173.3,11.798,0.73,57.97,0.18,19.29,82.38,1012.74
2013-09-30 08:00:00,37.31,20.7,58.26,39.95,3.2,2.85,335.66,190.87,11.975,0.69,209.01,0.17,19.64,81.71,1013.35
2013-09-30 09:00:00,64.45,18.73,83.59,30.74,3.3,4.17,381.19,210.85,13.33,0.72,191.44,0.22,20.48,79.92,1013.51
2013-09-30 10:00:00,56.25,21.29,77.89,41.26,3.46,5.81,408.51,226.13,12.851,0.8,123.32,0.23,21.91,74.24,1013.18
2013-09-30 11:00:00,51.64,28.39,80.4,36.56,3.16,13.21,369.14,221.74,11.286,0.92,133.84,0.31,22.81,71.21,1012.32
2013-09-30 12:00:00,31.6,30.18,61.98,25.28,2.55,33.68,296.34,193.54,10.086,1.09,179.84,0.35,23.96,66.96,1011.56
2013-09-30 13:00:00,13.94,24.45,38.55,46.48,2.31,64.12,233.62,163.95,9.693,1.49,212.16,0.79,25.21,59.62,1010.76
2013-09-30 14:00:00,8.77,18.06,26.97,55.7,1.99,72.58,181.37,127.26,9.323,2.33,213.17,0.99,25.74,52.21,1010.23
2013-09-30 15:00:00,5.39,15.29,20.81,17.28,1.95,78.3,196.13,125.77,9.38,2.26,214.85,0.9,25.93,51.05,1010.05
2013-09-30 16:00:00,2.49,12.88,15.44,12.1,2.04,84.71,235.39,153.01,10.571,1.85,215.05,0.7,25.48,54.4,1009.77
2013-09-30 17:00:00,1.33,15.31,16.71,9.87,1.96,61.61,244.6,129.9,10.826,2.14,214.26,0.62,24.35,57.73,1009.51
2013-09-30 18:00:00,1.46,22.11,23.64,8.64,2.1,46.16,307.36,196.84,11.984,1.9,222.58,0.48,23.05,61.25,1009.56
2013-09-30 19:00:00,1.59,18.93,20.59,8.59,2.0,30.36,284.11,160.8,12.103,1.93,218.36,0.31,22.22,64.96,1009.69
2013-09-30 20:00:00,1.85,20.7,22.63,7.86,1.95,9.22,280.15,140.38,13.039,1.88,207.24,0.13,21.57,68.28,1009.84
2013-09-30 21:00:00,8.32,27.88,36.3,8.36,2.0,13.81,297.83,173.69,13.326,1.62,216.33,0.37,21.25,69.25,1009.94
2013-09-30 22:00:00,7.34,23.36,30.81,8.63,2.08,17.69,301.92,209.95,12.76,1.39,230.26,0.43,20.65,71.37,1009.72
2013-09-30 23:00:00,2.89,17.82,20.8,6.79,2.08,13.28,286.65,203.15,12.361,1.31,233.42,0.1,20.37,72.77,1009.58
2013-10-01 00:00:00,4.31,18.31,22.72,6.25,2.16,8.33,408.37,222.2,14.283,1.1,221.09,0.14,19.74,75.62,1009.33
2013-10-01 01:00:00,30.25,15.32,45.83,6.55,2.19,9.5,365.22,225.02,14.356,1.06,212.81,0.17,19.23,76.82,1008.87
2013-10-01 02:00:00,20.02,15.24,35.47,7.51,2.25,8.95,317.07,207.81,12.875,1.09,202.07,0.3,18.77,78.21,1008.1
2013-10-01 03:00:00,13.51,15.55,29.24,9.5,2.21,8.0,313.82,182.25,12.582,1.22,222.64,0.28,18.84,77.2,1007.5
2013-10-01 04:00:00,16.35,15.16,31.7,8.66,2.22,8.59,233.47,169.15,11.162,1.36,231.06,0.55,19.04,75.97,1007.38
2013-10-01 05:00:00,7.4,15.15,22.75,9.05,2.22,8.21,232.22,166.34,10.545,1.41,222.18,0.62,19.1,75.34,1007.37
2013-10-01 06:00:00,6.62,15.61,22.41,9.41,2.19,7.13,247.2,160.7,10.897,1.48,217.95,0.34,19.54,74.02,1007.69
2013-10-01 07:00:00,12.02,16.41,28.61,7.9,2.17,6.46,305.73,166.77,12.755,1.36,195.54,0.34,19.35,76.37,1007.97
2013-10-01 08:00:00,16.43,17.22,33.87,8.19,1.98,9.18,218.13,142.72,11.209,1.55,215.36,0.4,19.69,76.99,1008.15
2013-10-01 09:00:00,4.48,20.93,25.54,11.58,2.07,14.58,236.38,150.41,11.941,1.57,245.58,0.32,20.71,73.66,1008.3
2013-10-01 10:00:00,5.7,23.31,29.16,18.86,2.22,18.53,269.03,173.78,12.416,1.49,296.44,0.17,21.79,69.94,1008.33
